,name,link,salary_min,salary_max,currency_of_salary,site_name
1303,Golang-разработчик,https://hh.ru/vacancy/48294433?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,,,,hh.ru
1304,Game Data Analyst (Flime by Gismart),https://hh.ru/vacancy/50749582?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,,,,hh.ru
1305,Разработчик ядра Greenplum (Cи),https://hh.ru/vacancy/51588468?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,,,,hh.ru
1306,Senior Python Developer (Remote),https://hh.ru/vacancy/51633309?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,,,,hh.ru
1307,Backend-разработчик в Evrone (Ruby),https://hh.ru/vacancy/50367694?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,,340000.0,руб.,hh.ru
1308,Senior/Middle+ Python разработчик(асинх),https://hh.ru/vacancy/48869001?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,,,,hh.ru
1309,Senior Python developer,https://hh.ru/vacancy/50887320?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,,,,hh.ru
1310,Senior Data Engineer,https://hh.ru/vacancy/51624400?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,,,,hh.ru
1311,Machine learning developer/Data Science,https://hh.ru/vacancy/49504734?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,,,,hh.ru
1312,Backend-разработчик,https://hh.ru/vacancy/51789474?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,230000.0,,руб.,hh.ru
1313,Middle/Senior C++ Developer,https://hh.ru/vacancy/42397159?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,250000.0,,руб.,hh.ru
1314,Тренер/репетитор Phyton,https://hh.ru/vacancy/50586215?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,,,,hh.ru
1315,Разработчик С++,https://hh.ru/vacancy/51588451?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,,,,hh.ru
1316,ML developer NLP (MTS AI),https://hh.ru/vacancy/50686616?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,,,,hh.ru
1317,Team Lead Python/Django / Руководитель отдела разработки и тестирования,https://hh.ru/vacancy/50068829?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,300000.0,400000.0,руб.,hh.ru
1318,Middle-Senior Python разработчик,https://hh.ru/vacancy/51435428?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,,260000.0,руб.,hh.ru
1319,Lead Data Scientist (NLP),https://hh.ru/vacancy/51703912?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,,,,hh.ru
1320,Тестировщик программного обеспечения,https://hh.ru/vacancy/51412236?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,,,,hh.ru
1321,QA Engineer (Automation),https://hh.ru/vacancy/49753471?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,,,,hh.ru
1322,Senior Data Engineer,https://hh.ru/vacancy/51659219?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,,,,hh.ru
1323,Аналитик по монетизации (Юла),https://hh.ru/vacancy/48585554?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,,,,hh.ru
1324,Go разработчик / GoLang Developer,https://hh.ru/vacancy/51630190?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,180000.0,410000.0,руб.,hh.ru
1325,DWH-разработчик (команда аналитики),https://hh.ru/vacancy/51348245?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,,,,hh.ru
1326,Разработчик SQL,https://hh.ru/vacancy/51413033?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,,,,hh.ru
1327,Data Scientist,https://hh.ru/vacancy/49642851?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,,,,hh.ru
1328,Дата-инженер (Data engineer),https://hh.ru/vacancy/50221133?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,,,,hh.ru
1329,Разработчик машинного прогноза,https://hh.ru/vacancy/50617315?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,,,,hh.ru
1330,Разработчик ETL (NI-FI),https://hh.ru/vacancy/51427192?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,,,,hh.ru
1331,TeamLead,https://hh.ru/vacancy/50615160?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,,,,hh.ru
1332,Middle data scientist,https://hh.ru/vacancy/46125724?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,,,,hh.ru
1333,Data Scientist (middle or senior),https://hh.ru/vacancy/51330363?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,,500000.0,руб.,hh.ru
1334,Разработчик С++ функциональности поиска по видео,https://hh.ru/vacancy/48625303?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,,,,hh.ru
1335,Аналитик данных/ Data analyst (удаленно),https://hh.ru/vacancy/50577728?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,,,,hh.ru
1336,DataOps Engineer,https://hh.ru/vacancy/48149573?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,,,,hh.ru
1337,Senior/Lead Python Developer,https://hh.ru/vacancy/47057156?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,,,,hh.ru
1338,Разработчик DWH/BI,https://hh.ru/vacancy/50292201?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,,,,hh.ru
1339,"Ведущий аналитик Data scientist, Ozon Express",https://hh.ru/vacancy/50436491?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,,,,hh.ru
1340,Senior Research Engineer / Data Scientist,https://hh.ru/vacancy/50996908?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,,,,hh.ru
1341,Data Scientist в Fintech-компанию,https://hh.ru/vacancy/51602549?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,,,,hh.ru
1342,Senior Data Engineer,https://hh.ru/vacancy/49873436?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,,,,hh.ru
1343,Data engineer,https://hh.ru/vacancy/51360507?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,,,,hh.ru
1344,"Инженер по автоматизации тестирования Python, Инструменты поддержки /Сопровождение торговой площадки",https://hh.ru/vacancy/51424018?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,,,,hh.ru
1345,"QA Automation Engineer (T-SQL, C#)",https://hh.ru/vacancy/50639458?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,,,,hh.ru
1346,Аналитик данных/Data scientist,https://hh.ru/vacancy/51358847?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,,,,hh.ru
1347,Data Scientist/Data Analyst,https://hh.ru/vacancy/47586416?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,,,,hh.ru
1348,QA Automation Engineer/Специалист по автоматизированному тестированию,https://hh.ru/vacancy/51035170?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,,,,hh.ru
1349,DevOps инженер,https://hh.ru/vacancy/47661620?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,,,,hh.ru
1350,"Программист (Ruby, Ruby on Rails, Python)",https://hh.ru/vacancy/51646524?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,90000.0,,руб.,hh.ru
1351,Data scientist (middle),https://hh.ru/vacancy/51619232?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,,,,hh.ru
1352,DWH Developer,https://hh.ru/vacancy/50765079?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,,,,hh.ru
1353,Старший тестировщик \ QA Engineer,https://hh.ru/vacancy/50884252?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,,,,hh.ru
1354,Data engineer,https://hh.ru/vacancy/50492481?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,,,,hh.ru
1355,Специалист по автоматизированному тестированию,https://hh.ru/vacancy/45533479?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,,,,hh.ru
1356,Scala developer,https://hh.ru/vacancy/47015703?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,230000.0,,руб.,hh.ru
1357,Data scientist / Senior data scientist,https://hh.ru/vacancy/47771885?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,,,,hh.ru
1358,Аналитик Python / SQL (Департамент развития отношений с клиентами),https://hh.ru/vacancy/49892607?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,,,,hh.ru
1359,QA Automation Engineer (remote or office),https://hh.ru/vacancy/51356033?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,180000.0,250000.0,руб.,hh.ru
1360,"Инженер по автоматизации тестирования мобильных приложений, Приложение покупателя",https://hh.ru/vacancy/48188253?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,,,,hh.ru
1361,QA Automation Engineer (Цифровой профиль),https://hh.ru/vacancy/51787519?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,,,,hh.ru
1362,Аналитик (отдел анализа данных),https://hh.ru/vacancy/51489245?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,,,,hh.ru
1363,Data Scientist,https://hh.ru/vacancy/51611398?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,,,,hh.ru
1364,Senior Product Analyst / Продуктовый аналитик,https://hh.ru/vacancy/40375714?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,250000.0,350000.0,руб.,hh.ru
1365,Инженер нагрузочного тестирования,https://hh.ru/vacancy/49120526?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,200000.0,,руб.,hh.ru
1366,Devops-инженер,https://hh.ru/vacancy/51701132?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,,,,hh.ru
1367,Middle/Senior Python Developer (Автономная Система Грузоперевозок),https://hh.ru/vacancy/50622760?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,,,,hh.ru
1368,Инженер-программист (Алгоритмист),https://hh.ru/vacancy/49681332?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,,,,hh.ru
1369,Data Scientist (remote),https://hh.ru/vacancy/49764583?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,,,,hh.ru
1370,Senior Data Engineer,https://hh.ru/vacancy/49287297?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,,,,hh.ru
1371,Senior Python Developer (удаленно),https://hh.ru/vacancy/51261672?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,,,,hh.ru
1372,Team Lead Machine Learning,https://hh.ru/vacancy/48382151?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,,,,hh.ru
1373,Разработчик Backend,https://hh.ru/vacancy/48760253?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,,,,hh.ru
1374,Senior С/С++ Linux разработчик (remote),https://hh.ru/vacancy/50313571?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,,6000.0,USD,hh.ru
1375,Backend QA Engineer,https://hh.ru/vacancy/48329554?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,,,,hh.ru
1376,Data Scientist,https://hh.ru/vacancy/50922463?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,,,,hh.ru
1377,Senior ML Engineer (MY.GAMES),https://hh.ru/vacancy/51210365?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,,,,hh.ru
1378,Аналитик-разработчик в группу геоаналитики,https://hh.ru/vacancy/51226964?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,,,,hh.ru
1379,Senior Backend Software Engineer,https://hh.ru/vacancy/47109974?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,250000.0,350000.0,руб.,hh.ru
1380,"Middle/Senior Data scientist (Отдел исследования данных, SberData)",https://hh.ru/vacancy/47567273?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,,,,hh.ru
1381,Data Scientist,https://hh.ru/vacancy/49274814?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,,,,hh.ru
1382,Go-разработчик (команда Core API),https://hh.ru/vacancy/51348331?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,,,,hh.ru
1383,ML Engineer/Data Scientist,https://hh.ru/vacancy/48980070?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,,,,hh.ru
1384,Senior Data Engineer,https://hh.ru/vacancy/51617657?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,,,,hh.ru
1385,ML-разработчик в группу синтеза речи,https://hh.ru/vacancy/49279593?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,,,,hh.ru
1386,Developer NLP (MTS AI),https://hh.ru/vacancy/50686762?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,,,,hh.ru
1387,Senior С++ Developer,https://hh.ru/vacancy/46896438?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,,300000.0,руб.,hh.ru
1388,SDET Python (Virtual Environments Agent Protection Development),https://hh.ru/vacancy/50540788?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,,,,hh.ru
1389,Data scientist (скоринговые и ML модели),https://hh.ru/vacancy/49040160?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,,,,hh.ru
1390,Team Lead Python Developer,https://hh.ru/vacancy/49886656?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,,,,hh.ru
1391,Data scientist / Data analyst,https://hh.ru/vacancy/51358571?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,,,,hh.ru
1392,ML-разработчик в группу исследований машинного обучения,https://hh.ru/vacancy/48832235?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,,,,hh.ru
1393,"Data Engineer, Собственные продажи",https://hh.ru/vacancy/51625253?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,,,,hh.ru
1394,DevOps Engineer,https://hh.ru/vacancy/51218883?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,6000.0,8000.0,USD,hh.ru
1395,Программист SQL/BI,https://hh.ru/vacancy/49168944?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,,,,hh.ru
1396,"Data Scientist (NLP), Поиск",https://hh.ru/vacancy/51280088?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,,,,hh.ru
1397,Data Engineer (Middle/Senior Level),https://hh.ru/vacancy/51656263?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,,,,hh.ru
1398,"Python developer (платформа ""Релизный портал"")",https://hh.ru/vacancy/51315851?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,,,,hh.ru
1399,Программист UE4,https://hh.ru/vacancy/51643724?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,,,,hh.ru
1400,Ведущий инженер по тестированию (Автотестировщик) / QAA Middle \ Senior,https://hh.ru/vacancy/50742441?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,,,,hh.ru
1401,Data engineer команды DWH,https://hh.ru/vacancy/49071983?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,,,,hh.ru
1402,Middle Python developer (Remote),https://hh.ru/vacancy/51186172?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,,,,hh.ru
1403,GPU Deep Learning Software Engineer Intern,https://hh.ru/vacancy/49680766?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,,,,hh.ru
1404,Data analyst (middle/senior),https://hh.ru/vacancy/49331505?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,,,,hh.ru
1405,Архитектор Data Science,https://hh.ru/vacancy/51281584?from=vacancy_search_list&hhtmFrom=vacancy_search_list&query=Python,,,,hh.ru
